Nombre,Nota1,Nota2,Nota3
Alumno4376,4,0,4
Alumno4377,1,3,0
Alumno4378,3,3,0
Alumno4379,1,4,4
Alumno4380,2,1,1
Alumno4381,1,4,2
Alumno4382,4,1,1
Alumno4383,3,0,2
Alumno4384,1,2,3
Alumno4385,4,2,1
Alumno4386,3,0,1
Alumno4387,3,1,3
Alumno4388,3,4,3
Alumno4389,2,1,1
Alumno4390,0,3,0
Alumno4391,1,3,0
Alumno4392,0,4,3
Alumno4393,0,3,4
Alumno4394,1,1,2
Alumno4395,0,1,2
Alumno4396,0,1,0
Alumno4397,0,2,0
Alumno4398,4,2,0
Alumno4399,2,1,2
Alumno4400,4,0,1
Alumno4401,4,0,4
Alumno4402,4,4,1
Alumno4403,0,3,3
Alumno4404,3,1,0
Alumno4405,0,3,3
Alumno4406,4,2,4
Alumno4407,3,0,2
Alumno4408,1,0,3
Alumno4409,1,3,4
Alumno4410,0,3,4
Alumno4411,3,0,2
Alumno4412,1,3,2
Alumno4413,1,1,0
Alumno4414,4,4,1
Alumno4415,2,1,4
Alumno4416,4,2,0
Alumno4417,4,4,1
Alumno4418,0,4,3
Alumno4419,2,0,1
Alumno4420,0,2,3
Alumno4421,0,2,3
Alumno4422,1,0,4
Alumno4423,4,2,4
Alumno4424,3,3,1
Alumno4425,3,3,3
Alumno4426,2,3,2
Alumno4427,4,1,4
Alumno4428,3,4,1
Alumno4429,0,2,4
Alumno4430,2,0,0
Alumno4431,2,1,0
Alumno4432,4,3,0
Alumno4433,3,4,2
Alumno4434,4,3,1
Alumno4435,4,0,1
Alumno4436,0,0,3
Alumno4437,1,4,3
Alumno4438,3,3,2
Alumno4439,3,3,3
Alumno4440,4,3,0
Alumno4441,1,3,1
Alumno4442,0,0,3
Alumno4443,1,0,3
Alumno4444,1,1,3
Alumno4445,4,4,3
Alumno4446,2,3,2
Alumno4447,3,2,4
Alumno4448,3,3,1
Alumno4449,3,4,4
Alumno4450,4,2,4
Alumno4451,3,0,0
Alumno4452,1,4,2
Alumno4453,3,3,2
Alumno4454,1,4,1
Alumno4455,2,4,0
Alumno4456,3,3,4
Alumno4457,1,3,2
Alumno4458,3,1,2
Alumno4459,0,3,1
Alumno4460,4,1,0
Alumno4461,1,4,2
Alumno4462,2,4,2
Alumno4463,1,4,0
Alumno4464,0,1,2
Alumno4465,0,3,1
Alumno4466,4,3,2
Alumno4467,3,0,4
Alumno4468,4,0,3
Alumno4469,3,0,2
Alumno4470,1,4,1
Alumno4471,1,4,1
Alumno4472,4,1,2
Alumno4473,3,1,0
Alumno4474,3,3,0
Alumno4475,3,3,2
Alumno4476,2,4,4
Alumno4477,1,0,2
Alumno4478,0,0,4
Alumno4479,3,3,1
Alumno4480,2,4,1
Alumno4481,1,0,1
Alumno4482,0,4,4
Alumno4483,0,2,2
Alumno4484,1,1,1
Alumno4485,1,3,2
Alumno4486,4,1,0
Alumno4487,1,2,4
Alumno4488,3,1,4
Alumno4489,2,3,3
Alumno4490,0,3,3
Alumno4491,0,1,4
Alumno4492,2,1,1
Alumno4493,3,1,3
Alumno4494,3,1,2
Alumno4495,0,0,4
Alumno4496,1,2,3
Alumno4497,1,3,4
Alumno4498,3,4,3
Alumno4499,3,2,0
Alumno4500,2,2,0
Alumno4501,1,3,4
Alumno4502,1,0,4
Alumno4503,4,0,2
Alumno4504,3,2,3
Alumno4505,2,3,0
Alumno4506,4,3,4
Alumno4507,1,2,1
Alumno4508,3,3,0
Alumno4509,1,1,1
Alumno4510,1,2,0
Alumno4511,3,2,4
Alumno4512,2,3,3
Alumno4513,0,3,1
Alumno4514,3,0,1
Alumno4515,3,1,1
Alumno4516,1,0,2
Alumno4517,3,4,0
Alumno4518,3,2,2
Alumno4519,3,4,4
Alumno4520,2,2,4
Alumno4521,4,0,1
Alumno4522,3,0,1
Alumno4523,4,0,3
Alumno4524,2,3,3
Alumno4525,4,1,2
Alumno4526,2,4,3
Alumno4527,3,1,4
Alumno4528,4,3,1
Alumno4529,4,0,4
Alumno4530,2,0,0
Alumno4531,1,4,1
Alumno4532,2,0,0
Alumno4533,1,0,2
Alumno4534,4,4,3
Alumno4535,3,4,3
Alumno4536,1,4,4
Alumno4537,2,3,2
Alumno4538,2,1,0
Alumno4539,4,4,0
Alumno4540,2,4,0
Alumno4541,1,3,3
Alumno4542,0,0,3
Alumno4543,0,0,0
Alumno4544,1,0,3
Alumno4545,2,3,0
Alumno4546,0,2,1
Alumno4547,1,1,3
Alumno4548,3,2,1
Alumno4549,3,0,3
Alumno4550,0,1,2
Alumno4551,4,3,3
Alumno4552,4,1,0
Alumno4553,2,4,2
Alumno4554,3,0,0
Alumno4555,4,0,0
Alumno4556,3,2,0
Alumno4557,1,1,0
Alumno4558,0,2,4
Alumno4559,0,4,1
Alumno4560,0,3,0
Alumno4561,3,4,2
Alumno4562,0,0,1
Alumno4563,1,0,4
Alumno4564,4,0,4
Alumno4565,2,4,2
Alumno4566,4,3,2
Alumno4567,1,4,4
Alumno4568,0,0,2
Alumno4569,2,1,1
Alumno4570,0,3,3
Alumno4571,4,1,1
Alumno4572,4,1,2
Alumno4573,4,1,3
Alumno4574,4,0,4
Alumno4575,2,2,3
Alumno4576,3,4,0
Alumno4577,0,3,3
Alumno4578,2,4,0
Alumno4579,4,2,0
Alumno4580,1,1,2
Alumno4581,4,3,4
Alumno4582,2,2,0
Alumno4583,0,3,3
Alumno4584,2,2,4
Alumno4585,0,1,4
Alumno4586,0,1,2
Alumno4587,1,2,0
Alumno4588,0,0,1
Alumno4589,1,1,4
Alumno4590,0,3,4
Alumno4591,1,3,2
Alumno4592,0,3,1
Alumno4593,3,2,2
Alumno4594,0,2,0
Alumno4595,4,1,3
Alumno4596,2,1,2
Alumno4597,1,0,1
Alumno4598,3,1,0
Alumno4599,0,3,3
Alumno4600,0,3,4
Alumno4601,1,3,0
Alumno4602,1,3,4
Alumno4603,1,0,1
Alumno4604,2,1,3
Alumno4605,0,2,1
Alumno4606,2,0,4
Alumno4607,1,3,1
Alumno4608,2,0,1
Alumno4609,3,1,0
Alumno4610,1,2,0
Alumno4611,1,3,2
Alumno4612,4,1,0
Alumno4613,0,3,1
Alumno4614,4,4,2
Alumno4615,2,3,3
Alumno4616,4,3,1
Alumno4617,2,1,1
Alumno4618,3,3,1
Alumno4619,2,2,4
Alumno4620,1,0,0
Alumno4621,4,4,2
Alumno4622,0,1,2
Alumno4623,1,3,1
Alumno4624,2,0,1
Alumno4625,1,0,2
Alumno4626,0,0,3
Alumno4627,2,2,1
Alumno4628,4,1,2
Alumno4629,1,1,2
Alumno4630,1,0,2
Alumno4631,0,4,1
Alumno4632,1,2,0
Alumno4633,0,2,4
Alumno4634,4,3,4
Alumno4635,4,3,4
Alumno4636,4,3,0
Alumno4637,0,3,4
Alumno4638,4,0,2
Alumno4639,4,1,0
Alumno4640,4,4,4
Alumno4641,4,4,2
Alumno4642,2,0,4
Alumno4643,4,3,2
Alumno4644,3,3,0
Alumno4645,4,2,0
Alumno4646,2,4,4
Alumno4647,4,2,2
Alumno4648,1,2,3
Alumno4649,1,0,1
Alumno4650,3,0,3
Alumno4651,2,1,1
Alumno4652,4,4,4
Alumno4653,0,2,0
Alumno4654,3,2,4
Alumno4655,4,1,2
Alumno4656,3,3,0
Alumno4657,0,2,4
Alumno4658,3,2,1
Alumno4659,1,0,3
Alumno4660,3,2,0
Alumno4661,0,3,0
Alumno4662,3,2,4
Alumno4663,2,3,4
Alumno4664,0,4,1
Alumno4665,1,3,3
Alumno4666,1,3,1
Alumno4667,4,4,2
Alumno4668,2,0,3
Alumno4669,1,0,0
Alumno4670,2,4,0
Alumno4671,2,2,2
Alumno4672,1,1,0
Alumno4673,1,0,1
Alumno4674,3,1,3
Alumno4675,4,2,4
Alumno4676,1,3,3
Alumno4677,1,1,2
Alumno4678,3,0,3
Alumno4679,3,0,1
Alumno4680,2,1,0
Alumno4681,4,0,3
Alumno4682,1,3,2
Alumno4683,3,1,4
Alumno4684,2,3,0
Alumno4685,1,0,1
Alumno4686,0,1,3
Alumno4687,0,0,2
Alumno4688,3,4,2
Alumno4689,4,2,0
Alumno4690,1,2,2
Alumno4691,2,3,0
Alumno4692,3,1,2
Alumno4693,3,0,3
Alumno4694,2,0,3
Alumno4695,4,3,0
Alumno4696,2,1,4
Alumno4697,3,2,0
Alumno4698,4,1,4
Alumno4699,3,2,1
Alumno4700,2,3,2
Alumno4701,0,3,3
Alumno4702,4,2,3
Alumno4703,2,0,0
Alumno4704,1,3,2
Alumno4705,0,3,3
Alumno4706,2,2,2
Alumno4707,1,3,4
Alumno4708,4,0,0
Alumno4709,4,0,1
Alumno4710,1,3,0
Alumno4711,4,2,4
Alumno4712,3,4,0
Alumno4713,1,3,4
Alumno4714,1,3,4
Alumno4715,4,0,1
Alumno4716,1,1,2
Alumno4717,3,2,1
Alumno4718,2,2,4
Alumno4719,3,2,2
Alumno4720,4,3,3
Alumno4721,1,0,1
Alumno4722,0,1,3
Alumno4723,3,4,3
Alumno4724,0,4,1
Alumno4725,0,4,3
Alumno4726,2,4,0
Alumno4727,4,1,1
Alumno4728,4,3,0
Alumno4729,2,3,2
Alumno4730,2,0,1
Alumno4731,0,0,1
Alumno4732,4,1,1
Alumno4733,4,1,1
Alumno4734,0,0,2
Alumno4735,3,0,1
Alumno4736,1,2,0
Alumno4737,0,0,1
Alumno4738,2,0,4
Alumno4739,4,0,1
Alumno4740,2,1,0
Alumno4741,2,3,4
Alumno4742,2,1,0
Alumno4743,3,4,0
Alumno4744,3,3,0
Alumno4745,3,2,4
Alumno4746,4,0,4
Alumno4747,1,0,3
Alumno4748,3,4,1
Alumno4749,0,2,1
Alumno4750,4,3,1
Alumno4751,4,0,3
Alumno4752,0,4,3
Alumno4753,4,4,2
Alumno4754,4,4,4
Alumno4755,3,3,2
Alumno4756,0,4,2
Alumno4757,1,1,1
Alumno4758,1,1,0
Alumno4759,4,1,2
Alumno4760,3,4,0
Alumno4761,4,2,4
Alumno4762,1,4,2
Alumno4763,0,1,4
Alumno4764,1,0,3
Alumno4765,0,1,1
Alumno4766,3,2,1
Alumno4767,3,4,3
Alumno4768,4,0,0
Alumno4769,1,3,3
Alumno4770,2,2,2
Alumno4771,1,1,0
Alumno4772,4,0,2
Alumno4773,0,3,3
Alumno4774,1,2,2
Alumno4775,0,3,1
Alumno4776,2,0,1
Alumno4777,0,3,3
Alumno4778,2,2,4
Alumno4779,1,4,0
Alumno4780,3,0,4
Alumno4781,0,0,3
Alumno4782,0,1,4
Alumno4783,0,4,3
Alumno4784,3,2,0
Alumno4785,2,2,3
Alumno4786,2,3,2
Alumno4787,2,4,2
Alumno4788,0,1,1
Alumno4789,1,4,4
Alumno4790,3,1,0
Alumno4791,4,4,3
Alumno4792,0,4,0
Alumno4793,1,0,2
Alumno4794,3,4,2
Alumno4795,1,4,3
Alumno4796,3,0,3
Alumno4797,1,2,4
Alumno4798,1,2,0
Alumno4799,3,4,2
Alumno4800,1,4,1
Alumno4801,2,0,0
Alumno4802,2,0,1
Alumno4803,4,1,3
Alumno4804,1,2,1
Alumno4805,0,1,4
Alumno4806,0,3,4
Alumno4807,3,1,3
Alumno4808,1,1,0
Alumno4809,3,3,4
Alumno4810,0,2,4
Alumno4811,2,1,3
Alumno4812,2,2,3
Alumno4813,3,4,3
Alumno4814,1,3,4
Alumno4815,1,0,2
Alumno4816,4,2,4
Alumno4817,1,1,2
Alumno4818,0,4,4
Alumno4819,4,4,3
Alumno4820,3,2,1
Alumno4821,3,0,2
Alumno4822,1,4,2
Alumno4823,0,1,1
Alumno4824,1,2,2
Alumno4825,0,2,0
Alumno4826,1,4,3
Alumno4827,1,1,3
Alumno4828,1,0,2
Alumno4829,4,2,3
Alumno4830,4,0,1
Alumno4831,2,0,0
Alumno4832,2,4,2
Alumno4833,2,0,4
Alumno4834,4,2,0
Alumno4835,2,1,4
Alumno4836,1,2,0
Alumno4837,1,2,0
Alumno4838,0,1,4
Alumno4839,1,3,2
Alumno4840,3,0,1
Alumno4841,0,3,4
Alumno4842,0,0,2
Alumno4843,1,1,3
Alumno4844,3,2,2
Alumno4845,4,2,2
Alumno4846,3,4,1
Alumno4847,3,1,0
Alumno4848,2,4,3
Alumno4849,3,0,0
Alumno4850,1,3,2
Alumno4851,1,2,2
Alumno4852,0,2,2
Alumno4853,2,0,2
Alumno4854,3,0,3
Alumno4855,3,2,2
Alumno4856,2,0,3
Alumno4857,0,4,0
Alumno4858,2,1,4
Alumno4859,2,2,2
Alumno4860,4,4,4
Alumno4861,4,3,2
Alumno4862,3,1,1
Alumno4863,4,0,2
Alumno4864,1,4,2
Alumno4865,2,1,0
Alumno4866,3,4,3
Alumno4867,3,1,3
Alumno4868,3,4,3
Alumno4869,2,1,3
Alumno4870,4,0,0
Alumno4871,4,1,4
Alumno4872,0,3,4
Alumno4873,2,2,4
Alumno4874,1,2,3
Alumno4875,4,2,3
Alumno4876,3,0,1
Alumno4877,1,0,3
Alumno4878,1,0,0
Alumno4879,1,1,3
Alumno4880,0,4,0
Alumno4881,0,2,1
Alumno4882,1,1,1
Alumno4883,4,3,3
Alumno4884,3,4,4
Alumno4885,2,4,3
Alumno4886,4,0,3
Alumno4887,1,2,0
Alumno4888,3,4,1
Alumno4889,0,4,2
Alumno4890,0,4,3
Alumno4891,4,4,2
Alumno4892,1,1,0
Alumno4893,2,3,4
Alumno4894,4,1,3
Alumno4895,4,4,3
Alumno4896,3,2,3
Alumno4897,0,4,0
Alumno4898,2,4,3
Alumno4899,2,0,4
Alumno4900,2,3,0
Alumno4901,1,0,1
Alumno4902,4,4,0
Alumno4903,0,3,2
Alumno4904,3,2,2
Alumno4905,4,4,3
Alumno4906,4,2,1
Alumno4907,0,1,4
Alumno4908,3,4,1
Alumno4909,0,2,2
Alumno4910,0,1,4
Alumno4911,4,3,4
Alumno4912,3,2,0
Alumno4913,4,1,2
Alumno4914,3,2,0
Alumno4915,2,4,4
Alumno4916,2,4,0
Alumno4917,4,0,4
Alumno4918,2,3,4
Alumno4919,0,3,3
Alumno4920,4,1,2
Alumno4921,3,2,1
Alumno4922,4,3,2
Alumno4923,1,1,2
Alumno4924,0,3,2
Alumno4925,4,3,4
Alumno4926,3,2,0
Alumno4927,4,0,1
Alumno4928,3,2,1
Alumno4929,3,2,0
Alumno4930,0,4,2
Alumno4931,3,1,1
Alumno4932,0,0,0
Alumno4933,0,4,1
Alumno4934,0,1,2
Alumno4935,1,3,4
Alumno4936,4,3,4
Alumno4937,2,0,3
Alumno4938,3,1,1
Alumno4939,0,1,3
Alumno4940,1,0,1
Alumno4941,2,1,3
Alumno4942,0,4,0
Alumno4943,4,1,1
Alumno4944,2,0,3
Alumno4945,3,4,3
Alumno4946,2,0,3
Alumno4947,4,2,4
Alumno4948,3,1,4
Alumno4949,4,4,2
Alumno4950,0,1,0
Alumno4951,0,0,1
Alumno4952,1,3,3
Alumno4953,2,4,1
Alumno4954,3,3,4
Alumno4955,1,3,4
Alumno4956,0,3,3
Alumno4957,0,3,3
Alumno4958,1,4,0
Alumno4959,4,0,3
Alumno4960,2,1,0
Alumno4961,2,4,2
Alumno4962,1,2,3
Alumno4963,2,4,0
Alumno4964,1,0,3
Alumno4965,1,3,4
Alumno4966,1,3,0
Alumno4967,2,0,3
Alumno4968,2,2,1
Alumno4969,3,3,0
Alumno4970,0,2,3
Alumno4971,4,2,0
Alumno4972,3,0,3
Alumno4973,2,1,4
Alumno4974,4,0,0
Alumno4975,1,0,0
Alumno4976,0,3,2
Alumno4977,4,0,3
Alumno4978,2,2,0
Alumno4979,0,2,3
Alumno4980,0,2,0
Alumno4981,2,4,1
Alumno4982,1,1,2
Alumno4983,0,3,3
Alumno4984,2,2,1
Alumno4985,2,0,1
Alumno4986,4,4,2
Alumno4987,2,0,2
Alumno4988,0,1,2
Alumno4989,3,0,4
Alumno4990,2,4,3
Alumno4991,1,3,4
Alumno4992,3,3,0
Alumno4993,0,0,0
Alumno4994,4,1,3
Alumno4995,2,2,1
Alumno4996,1,4,4
Alumno4997,1,2,2
Alumno4998,3,1,3
Alumno4999,2,2,1
Alumno5000,3,4,4
Alumno5001,0,2,0
Alumno5002,0,3,0
Alumno5003,0,3,2
Alumno5004,1,1,2
Alumno5005,0,4,3
Alumno5006,2,0,1
Alumno5007,1,2,1
Alumno5008,2,3,2
Alumno5009,4,2,2
Alumno5010,1,3,2
Alumno5011,3,2,3
Alumno5012,4,3,2
Alumno5013,3,2,3
Alumno5014,2,1,4
Alumno5015,2,0,1
Alumno5016,1,2,4
Alumno5017,2,1,4
Alumno5018,2,0,4
Alumno5019,0,4,2
Alumno5020,2,0,4
Alumno5021,2,3,4
Alumno5022,0,3,2
Alumno5023,4,3,1
Alumno5024,3,3,1
Alumno5025,1,0,1
Alumno5026,3,4,4
Alumno5027,0,1,1
Alumno5028,1,0,2
Alumno5029,0,4,3
Alumno5030,4,3,0
Alumno5031,4,0,0
Alumno5032,3,2,0
Alumno5033,1,0,0
Alumno5034,0,2,4
Alumno5035,3,1,1
Alumno5036,3,0,3
Alumno5037,3,0,3
Alumno5038,1,2,2
Alumno5039,3,3,1
Alumno5040,3,2,3
Alumno5041,0,1,4
Alumno5042,4,3,3
Alumno5043,1,2,0
Alumno5044,4,1,3
Alumno5045,1,0,2
Alumno5046,3,4,0
Alumno5047,0,1,0
Alumno5048,1,3,3
Alumno5049,1,2,0
Alumno5050,3,1,2
Alumno5051,2,0,0
Alumno5052,0,0,2
Alumno5053,2,2,3
Alumno5054,1,0,2
Alumno5055,3,4,4
Alumno5056,0,4,4
Alumno5057,4,1,2
Alumno5058,2,3,3
Alumno5059,1,1,0
Alumno5060,1,2,4
Alumno5061,2,2,4
Alumno5062,0,4,0
Alumno5063,0,1,4
Alumno5064,2,4,3
Alumno5065,2,3,0
Alumno5066,2,1,2
Alumno5067,4,0,3
Alumno5068,1,0,0
Alumno5069,2,3,1
Alumno5070,0,1,0
Alumno5071,4,0,4
Alumno5072,1,1,2
Alumno5073,2,0,2
Alumno5074,2,0,1
Alumno5075,4,3,4
Alumno5076,2,2,0
Alumno5077,2,2,4
Alumno5078,1,2,4
Alumno5079,2,4,3
Alumno5080,4,2,1
Alumno5081,1,4,0
Alumno5082,4,1,1
Alumno5083,3,4,3
Alumno5084,1,4,4
Alumno5085,2,1,4
Alumno5086,2,4,4
Alumno5087,2,1,4
Alumno5088,0,2,0
Alumno5089,2,1,2
Alumno5090,2,3,4
Alumno5091,3,2,4
Alumno5092,2,1,4
Alumno5093,3,2,4
Alumno5094,3,2,2
Alumno5095,0,4,0
Alumno5096,3,2,0
Alumno5097,2,1,1
Alumno5098,3,0,1
Alumno5099,0,3,4
Alumno5100,2,2,4
Alumno5101,4,4,1
Alumno5102,0,0,4
Alumno5103,2,4,3
Alumno5104,0,3,0
Alumno5105,4,4,0
Alumno5106,1,1,3
Alumno5107,4,2,3
Alumno5108,3,2,4
Alumno5109,3,1,1
Alumno5110,2,3,2
Alumno5111,0,4,1
Alumno5112,1,3,2
Alumno5113,3,0,3
Alumno5114,3,3,3
Alumno5115,2,1,1
Alumno5116,4,4,0
Alumno5117,0,1,1
Alumno5118,1,0,1
Alumno5119,3,3,1
Alumno5120,0,0,1
Alumno5121,2,4,0
Alumno5122,2,0,3
Alumno5123,0,2,3
Alumno5124,3,4,1
Alumno5125,0,3,2
Alumno5126,4,3,1
Alumno5127,1,1,2
Alumno5128,0,2,0
Alumno5129,1,1,4
Alumno5130,0,0,0
Alumno5131,1,3,0
Alumno5132,3,1,3
Alumno5133,4,1,3
Alumno5134,1,2,4
Alumno5135,1,2,0
Alumno5136,4,0,3
Alumno5137,4,2,4
Alumno5138,2,1,2
Alumno5139,4,4,0
Alumno5140,4,3,3
Alumno5141,3,0,1
Alumno5142,4,3,4
Alumno5143,3,3,1
Alumno5144,0,2,2
Alumno5145,3,3,0
Alumno5146,3,3,1
Alumno5147,4,1,0
Alumno5148,0,2,3
Alumno5149,1,0,2
Alumno5150,2,3,4
Alumno5151,3,1,4
Alumno5152,4,3,4
Alumno5153,2,4,4
Alumno5154,4,1,2
Alumno5155,0,1,1
Alumno5156,2,3,3
Alumno5157,1,3,1
Alumno5158,2,4,3
Alumno5159,1,4,2
Alumno5160,1,1,3
Alumno5161,3,3,1
Alumno5162,2,2,3
Alumno5163,3,1,1
Alumno5164,3,4,0
Alumno5165,4,3,2
Alumno5166,3,3,4
Alumno5167,1,3,4
Alumno5168,0,1,4
Alumno5169,3,4,3
Alumno5170,3,4,0
Alumno5171,1,1,1
Alumno5172,2,3,4
Alumno5173,2,0,0
Alumno5174,1,0,1
Alumno5175,1,4,0
Alumno5176,2,0,1
Alumno5177,0,0,1
Alumno5178,0,1,0
Alumno5179,4,1,2
Alumno5180,4,4,3
Alumno5181,2,1,1
Alumno5182,2,2,1
Alumno5183,0,4,1
Alumno5184,4,2,4
Alumno5185,1,3,3
Alumno5186,3,2,2
Alumno5187,4,4,1
Alumno5188,2,2,0
Alumno5189,3,2,1
Alumno5190,4,1,2
Alumno5191,1,4,3
Alumno5192,1,4,1
Alumno5193,3,1,1
Alumno5194,1,2,1
Alumno5195,1,2,2
Alumno5196,1,3,2
Alumno5197,1,4,2
Alumno5198,3,0,0
Alumno5199,0,3,0
Alumno5200,4,4,4
Alumno5201,0,3,2
Alumno5202,1,3,3
Alumno5203,2,3,1
Alumno5204,4,3,0
Alumno5205,0,4,3
Alumno5206,3,4,1
Alumno5207,2,4,3
Alumno5208,3,0,2
Alumno5209,1,4,3
Alumno5210,0,4,3
Alumno5211,1,2,1
Alumno5212,2,4,3
Alumno5213,3,2,4
Alumno5214,2,3,0
Alumno5215,2,4,1
Alumno5216,0,0,4
Alumno5217,1,1,1
Alumno5218,1,0,1
Alumno5219,1,3,3
Alumno5220,0,4,0
Alumno5221,2,3,1
Alumno5222,2,3,1
Alumno5223,4,0,4
Alumno5224,3,4,1
Alumno5225,4,2,1
Alumno5226,1,2,4
Alumno5227,0,0,3
Alumno5228,1,3,3
Alumno5229,1,0,3
Alumno5230,0,1,0
Alumno5231,4,0,1
Alumno5232,3,4,4
Alumno5233,2,1,2
Alumno5234,3,2,3
Alumno5235,4,4,3
Alumno5236,4,4,1
Alumno5237,1,2,1
Alumno5238,2,0,3
Alumno5239,1,4,3
Alumno5240,4,1,0
Alumno5241,2,0,1
Alumno5242,0,4,3
Alumno5243,2,2,4
Alumno5244,3,1,3
Alumno5245,1,2,1
Alumno5246,0,0,0
Alumno5247,3,4,1
Alumno5248,2,3,0
Alumno5249,3,0,0
Alumno5250,1,2,2
Alumno5251,3,3,3
Alumno5252,2,3,3
Alumno5253,2,1,2
Alumno5254,2,4,2
Alumno5255,2,3,2
Alumno5256,2,3,0
Alumno5257,3,1,1
Alumno5258,2,4,1
Alumno5259,0,1,1
Alumno5260,2,3,4
Alumno5261,4,1,4
Alumno5262,3,4,2
Alumno5263,0,3,4
Alumno5264,1,1,4
Alumno5265,3,1,0
Alumno5266,4,3,3
Alumno5267,2,4,4
Alumno5268,1,3,0
Alumno5269,2,4,2
Alumno5270,2,2,3
Alumno5271,4,3,3
Alumno5272,3,4,4
Alumno5273,3,0,3
Alumno5274,2,0,1
Alumno5275,0,0,0
Alumno5276,1,4,1
Alumno5277,2,1,4
Alumno5278,3,4,2
Alumno5279,0,0,0
Alumno5280,1,1,2
Alumno5281,2,2,3
Alumno5282,2,2,4
Alumno5283,0,0,1
Alumno5284,3,4,4
Alumno5285,4,3,2
Alumno5286,3,0,3
Alumno5287,4,0,1
Alumno5288,4,2,1
Alumno5289,1,0,1
Alumno5290,4,2,3
Alumno5291,2,0,0
Alumno5292,0,0,3
Alumno5293,3,0,1
Alumno5294,0,1,3
Alumno5295,0,4,0
Alumno5296,4,3,2
Alumno5297,1,1,3
Alumno5298,4,4,2
Alumno5299,3,0,0
Alumno5300,1,0,0
Alumno5301,3,4,1
Alumno5302,2,1,2
Alumno5303,3,2,3
Alumno5304,4,2,1
Alumno5305,0,1,1
Alumno5306,4,4,0
Alumno5307,4,3,0
Alumno5308,2,2,2
Alumno5309,4,1,3
Alumno5310,3,0,4
Alumno5311,2,3,0
Alumno5312,1,4,2
Alumno5313,3,1,1
Alumno5314,2,1,2
Alumno5315,1,1,3
Alumno5316,4,3,2
Alumno5317,1,2,3
Alumno5318,2,3,2
Alumno5319,4,0,0
Alumno5320,3,4,4
Alumno5321,3,2,0
Alumno5322,0,0,1
Alumno5323,4,4,2
Alumno5324,0,0,2
Alumno5325,2,1,3
Alumno5326,0,2,2
Alumno5327,3,1,1
Alumno5328,1,3,2
Alumno5329,0,4,3
Alumno5330,1,4,1
Alumno5331,3,1,1
Alumno5332,1,0,2
Alumno5333,2,4,0
Alumno5334,2,2,2
Alumno5335,4,4,1
Alumno5336,4,2,4
Alumno5337,3,1,2
Alumno5338,0,1,4
Alumno5339,3,4,0
Alumno5340,0,1,1
Alumno5341,0,2,4
Alumno5342,1,4,1
Alumno5343,2,1,3
Alumno5344,3,1,0
Alumno5345,3,0,2
Alumno5346,1,4,2
Alumno5347,1,3,2
Alumno5348,3,4,0
Alumno5349,1,3,0
Alumno5350,0,0,3
Alumno5351,3,0,2
Alumno5352,3,4,2
Alumno5353,3,1,3
Alumno5354,4,4,1
Alumno5355,2,2,3
Alumno5356,1,0,0
Alumno5357,1,0,2
Alumno5358,0,3,4
Alumno5359,1,0,3
Alumno5360,4,3,3
Alumno5361,2,3,4
Alumno5362,2,4,0
Alumno5363,2,0,0
Alumno5364,4,0,3
Alumno5365,4,0,0
Alumno5366,2,2,1
Alumno5367,4,3,3
Alumno5368,4,0,3
Alumno5369,0,3,4
Alumno5370,4,1,2
Alumno5371,2,3,1
Alumno5372,0,0,3
Alumno5373,2,3,2
Alumno5374,1,4,0
Alumno5375,4,3,4
Alumno5376,1,0,3
Alumno5377,4,1,3
Alumno5378,3,2,0
Alumno5379,2,1,4
Alumno5380,0,0,2
Alumno5381,0,2,1
Alumno5382,2,0,4
Alumno5383,4,0,2
Alumno5384,0,4,3
Alumno5385,1,0,4
Alumno5386,1,3,4
Alumno5387,2,0,4
Alumno5388,3,3,4
Alumno5389,4,1,0
Alumno5390,1,2,0
Alumno5391,2,0,0
Alumno5392,3,1,2
Alumno5393,4,0,0
Alumno5394,3,0,4
Alumno5395,4,2,1
Alumno5396,4,0,4
Alumno5397,4,0,4
Alumno5398,1,2,3
Alumno5399,2,1,4
Alumno5400,4,2,1
Alumno5401,0,4,1
Alumno5402,2,2,4
Alumno5403,4,4,0
Alumno5404,2,1,1
Alumno5405,3,3,0
Alumno5406,4,0,2
Alumno5407,4,2,1
Alumno5408,2,4,3
Alumno5409,4,0,4
Alumno5410,3,0,3
Alumno5411,3,4,4
Alumno5412,0,2,4
Alumno5413,4,1,4
Alumno5414,4,0,3
Alumno5415,0,4,3
Alumno5416,0,1,4
Alumno5417,4,3,0
Alumno5418,2,3,0
Alumno5419,0,3,4
Alumno5420,0,2,3
Alumno5421,2,1,1
Alumno5422,2,0,4
Alumno5423,4,4,4
Alumno5424,4,2,2
Alumno5425,0,4,4
Alumno5426,2,0,2
Alumno5427,1,4,0
Alumno5428,4,4,3
Alumno5429,3,3,4
Alumno5430,0,0,3
Alumno5431,4,1,3
Alumno5432,2,3,4
Alumno5433,4,4,2
Alumno5434,1,4,0
Alumno5435,2,2,3
Alumno5436,3,2,4
Alumno5437,0,0,0
Alumno5438,1,3,3
Alumno5439,1,2,1
Alumno5440,3,0,1
Alumno5441,4,2,1
Alumno5442,1,4,1
Alumno5443,3,3,4
Alumno5444,1,4,4
Alumno5445,1,4,2
Alumno5446,3,1,2
Alumno5447,0,0,0
Alumno5448,3,3,4
Alumno5449,0,0,4
Alumno5450,1,3,2
